baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_ensembl,gene,ensembl
8.89402156972213,4.4921872975527,1.08729391940755,4.13152986268921,3.60356865025275e-05,0.000607907247492767,NDUFV3_ENSG00000160194,NDUFV3,ENSG00000160194
7.573056411384,7.91371142801973,1.92764779897967,4.10537206651992,4.03664637706589e-05,0.000672774396177649,ERC1_ENSG00000082805,ERC1,ENSG00000082805
5.66773020766161,5.81371758385442,1.42201590635183,4.08836325802392,4.34427503651286e-05,0.000719434082479837,INHBA_ENSG00000122641,INHBA,ENSG00000122641
8.51621412483466,5.44865698622873,1.33457127964961,4.08270211513864,4.45150676660487e-05,0.000732526429947637,ZBTB20_ENSG00000181722,ZBTB20,ENSG00000181722
15.7285959708829,8.70850907198189,2.13463815713583,4.07961838537854,4.51096925382552e-05,0.000737642771065808,ABHD5_ENSG00000011198,ABHD5,ENSG00000011198
12.1428055967708,5.05723909151612,1.24191428537022,4.07213215202573,4.65847346829263e-05,0.000757001938597552,CFAP54_ENSG00000188596,CFAP54,ENSG00000188596
17.0453924266718,8.89892402582336,2.18623525193922,4.07043295909253,4.6925844219945e-05,0.000757808664421472,CAP1_ENSG00000131236,CAP1,ENSG00000131236
28.4020143839521,6.03892825326926,1.48567423602156,4.06477281953863,4.8079270161107e-05,0.00077164260752394,SBF1_ENSG00000100241,SBF1,ENSG00000100241
14.7005997755674,8.36792453853234,2.06154161638475,4.05906166144094,4.92703031380773e-05,0.000785906675822092,CRLF3_ENSG00000176390,CRLF3,ENSG00000176390
11.9016648351306,5.32194000775561,1.31318822411251,4.05268636288019,5.06328614071585e-05,0.000794906729889098,ZNF506_ENSG00000081665,ZNF506,ENSG00000081665
15.2086556461232,4.06778888768392,1.00341243136875,4.05395504432316,5.03588981486916e-05,0.000794906729889098,ARID3A_ENSG00000116017,ARID3A,ENSG00000116017
9.79944122039185,6.52409976810967,1.6100389339699,4.05213788962426,5.07517373698424e-05,0.000794906729889098,PIGG_ENSG00000174227,PIGG,ENSG00000174227
